pdb,glycam name,glycan,phi site,psi site,phi,psi,B factor(Avg),BFMP ring shape
5eld.pdb,LFucpa1-2[DGalpNAca1-3]DGalpb1-4[LFucpa1-3]DGlcpNAca1-ROH,A2G(4_I_)-[FUC(3_I_)]-GAL(2_I_)-[FUC(5_I_)]-NDG(1_I_),I FUC 3 C2 C1 GAL 2 O2 C2,I FUC 3 C1 GAL 2 O2 C2 C3,165.93,260.532,"(['FUC(3_I_)', 'GAL(2_I_)'], [28.16, 29.4])","(['3.I', '2.I'], ['1C4', '4C1'])"
5xfd.pdb,LFucpa1-2[DGalpNAca1-3]DGalpb1-4DGlcpNAca1-ROH,A2G(4_C_)-[FUC(3_C_)]-GAL(2_C_)-NDG(1_C_),C FUC 3 C2 C1 GAL 2 O2 C2,C FUC 3 C1 GAL 2 O2 C2 C3,182.818,266.2867,"(['FUC(3_C_)', 'GAL(2_C_)'], [25.9, 15.08])","(['3.C', '2.C'], ['1C4', '4C1'])"
5xfd.pdb,LFucpa1-2[DGalpNAca1-3]DGalpb1-4DGlcpNAca1-ROH,A2G(4_D_)-[FUC(3_D_)]-GAL(2_D_)-NDG(1_D_),D FUC 3 C2 C1 GAL 2 O2 C2,D FUC 3 C1 GAL 2 O2 C2 C3,185.424,263.8832,"(['FUC(3_D_)', 'GAL(2_D_)'], [33.47, 18.06])","(['3.D', '2.D'], ['1C4', '4C1'])"
4d71.pdb,LFucpa1-2DGalpb1-4DGlcpNAcb1-ROH,FUC(3_B_)-GAL(2_B_)-NAG(1_B_),B FUC 3 C2 C1 GAL 2 O2 C2,B FUC 3 C1 GAL 2 O2 C2 C3,169.497,264.3616,"(['FUC(3_B_)', 'GAL(2_B_)'], [12.11, 12.84])","(['3.B', '2.B'], ['1C4', '-'])"
3wg3.pdb,LFucpa1-2[DGalpNAca1-3]DGalpb1-4DGlcpNAcb1-ROH,A2G(4_C_)-[FUC(3_C_)]-GAL(2_C_)-NAG(1_C_),C FUC 3 C2 C1 GAL 2 O2 C2,C FUC 3 C1 GAL 2 O2 C2 C3,177.984,262.8601,"(['FUC(3_C_)', 'GAL(2_C_)'], [15.5, 10.92])","(['3.C', '2.C'], ['1C4', '4C1'])"
3wg3.pdb,LFucpa1-2[DGalpNAca1-3]DGalpb1-4DGlcpNAcb1-ROH,A2G(4_D_)-[FUC(3_D_)]-GAL(2_D_)-NAG(1_D_),D FUC 3 C2 C1 GAL 2 O2 C2,D FUC 3 C1 GAL 2 O2 C2 C3,179.344,262.4128,"(['FUC(3_D_)', 'GAL(2_D_)'], [21.79, 13.04])","(['3.D', '2.D'], ['1C4', '4C1'])"
4d6j.pdb,LFucpa1-2DGalpb1-4DGlcpNAcb1-ROH,FUC(3_B_)-GAL(2_B_)-NAG(1_B_),B FUC 3 C2 C1 GAL 2 O2 C2,B FUC 3 C1 GAL 2 O2 C2 C3,170.057,259.867,"(['FUC(3_B_)', 'GAL(2_B_)'], [7.75, 8.77])","(['3.B', '2.B'], ['1C4', '-'])"
3leg.pdb,LFucpa1-2DGalpb1-4[LFucpa1-3]DGlcpNAcb1-ROH,FUC(3_B_)-GAL(2_B_)-[FUC(4_B_)]-NAG(1_B_),B FUC 3 C2 C1 GAL 2 O2 C2,B FUC 3 C1 GAL 2 O2 C2 C3,164.094,263.8478,"(['FUC(3_B_)', 'GAL(2_B_)'], [26.8, 39.31])","(['3.B', '2.B'], ['1C4', '-'])"
6oai.pdb,LFucpa1-2DGalpb1-3DGlcpNAcb1-3DGalpb1-4DGlcpb1-ROH,FUC(5_E_)-GAL(4_E_)-NAG(3_E_)-GAL(2_E_)-BGC(1_E_),E FUC 5 C2 C1 GAL 4 O2 C2,E FUC 5 C1 GAL 4 O2 C2 C3,164.998,248.601,"(['FUC(5_E_)', 'GAL(4_E_)'], [43.16, 41.02])","(['5.E', '4.E'], ['1C4', '-'])"
7l61.pdb,LFucpa1-2DGalpb1-4DGlcpb1-ROH,FUC(3_B_)-GAL(2_B_)-BGC(1_B_),B FUC 3 C2 C1 GAL 2 O2 C2,B FUC 3 C1 GAL 2 O2 C2 C3,163.75,258.3,"(['FUC(3_B_)', 'GAL(2_B_)'], [20.04, 37.71])","(['3.B', '2.B'], ['1C4', '4C1'])"
3asp.pdb,LFucpa1-2[DGalpNAca1-3]DGalpb1-3DGlcpNAcb1-ROH,A2G(4_C_)-[FUC(3_C_)]-GAL(2_C_)-NAG(1_C_),C FUC 3 C2 C1 GAL 2 O2 C2,C FUC 3 C1 GAL 2 O2 C2 C3,159.893,261.54200000000003,"(['FUC(3_C_)', 'GAL(2_C_)'], [26.63, 24.99])","(['3.C', '2.C'], ['1C4', '4C1'])"
3asp.pdb,LFucpa1-2[DGalpNAca1-3]DGalpb1-3DGlcpNAcb1-ROH,A2G(4_D_)-[FUC(3_D_)]-GAL(2_D_)-NAG(1_D_),D FUC 3 C2 C1 GAL 2 O2 C2,D FUC 3 C1 GAL 2 O2 C2 C3,162.16,260.7879,"(['FUC(3_D_)', 'GAL(2_D_)'], [27.83, 28.03])","(['3.D', '2.D'], ['1C4', '4C1'])"
2j7m.pdb,LFucpa1-2DGalpb1-4DGlcpNAca1-ROH,FUC(3_B_)-GAL(2_B_)-NDG(1_B_),B FUC 3 C2 C1 GAL 2 O2 C2,B FUC 3 C1 GAL 2 O2 C2 C3,153.939,245.314,"(['FUC(3_B_)', 'GAL(2_B_)'], [44.04, 26.97])","(['3.B', '2.B'], ['1C4', '4C1'])"
4gwj.pdb,LFucpa1-2DGalpb1-3[LFucpa1-4]DGlcpNAcb1-ROH,FUC(4_B_)-[FUC(3_B_)-GAL(2_B_)]-NAG(1_B_),B FUC 3 C2 C1 GAL 2 O2 C2,B FUC 3 C1 GAL 2 O2 C2 C3,166.543,263.1575,"(['FUC(3_B_)', 'GAL(2_B_)'], [31.49, 41.41])","(['3.B', '2.B'], ['1C4', '4C1'])"
2bs5.pdb,LFucpa1-2DGalpb1-4DGlcpb1-ROH,FUC(3_C_)-GAL(2_C_)-BGC(1_C_),C FUC 3 C2 C1 GAL 2 O2 C2,C FUC 3 C1 GAL 2 O2 C2 C3,117.604,217.622,"(['FUC(3_C_)', 'GAL(2_C_)'], [20.43, 31.7])","(['3.C', '2.C'], ['1C4', '-'])"
2bs5.pdb,LFucpa1-2DGalpb1-4DGlcpb1-ROH,FUC(3_B_)-GAL(2_B_)-BGC(1_B_),B FUC 3 C2 C1 GAL 2 O2 C2,B FUC 3 C1 GAL 2 O2 C2 C3,116.352,220.364,"(['FUC(3_B_)', 'GAL(2_B_)'], [17.31, 33.54])","(['3.B', '2.B'], ['1C4', '4C1'])"
6orh.pdb,LFucpa1-2DGalpb1-4[LFucpa1-3]DGlcpNAca1-ROH,FUC(3_D_)-GAL(2_D_)-[FUC(4_D_)]-NDG(1_D_),D FUC 3 C2 C1 GAL 2 O2 C2,D FUC 3 C1 GAL 2 O2 C2 C3,144.071,268.0465,"(['FUC(3_D_)', 'GAL(2_D_)'], [26.26, 17.66])","(['3.D', '2.D'], ['1C4', '-'])"
6orh.pdb,LFucpa1-2DGalpb1-4[LFucpa1-3]DGlcpNAca1-ROH,FUC(3_C_)-GAL(2_C_)-[FUC(4_C_)]-NDG(1_C_),C FUC 3 C2 C1 GAL 2 O2 C2,C FUC 3 C1 GAL 2 O2 C2 C3,151.457,261.8506,"(['FUC(3_C_)', 'GAL(2_C_)'], [23.17, 14.85])","(['3.C', '2.C'], ['1C4', '-'])"
3pun.pdb,LFucpa1-2DGalpb1-4[LFucpa1-3]DGlcpNAca1-ROH,FUC(3_C_)-GAL(2_C_)-[FUC(4_C_)]-NDG(1_C_),C FUC 3 C2 C1 GAL 2 O2 C2,C FUC 3 C1 GAL 2 O2 C2 C3,156.482,254.65,"(['FUC(3_C_)', 'GAL(2_C_)'], [53.99, 50.29])","(['3.C', '2.C'], ['1C4', '4C1'])"
3pun.pdb,LFucpa1-2DGalpb1-4[LFucpa1-3]DGlcpNAca1-ROH,FUC(3_D_)-GAL(2_D_)-[FUC(4_D_)]-NDG(1_D_),D FUC 3 C2 C1 GAL 2 O2 C2,D FUC 3 C1 GAL 2 O2 C2 C3,156.142,242.527,"(['FUC(3_D_)', 'GAL(2_D_)'], [44.69, 42.46])","(['3.D', '2.D'], ['1C4', '4C1'])"
2wmi.pdb,LFucpa1-2[DGalpNAca1-3]DGalpb1-ROH,A2G(3_D_)-[FUC(2_D_)]-GAL(1_D_),D FUC 2 C2 C1 GAL 1 O2 C2,D FUC 2 C1 GAL 1 O2 C2 C3,171.408,259.742,"(['FUC(2_D_)', 'GAL(1_D_)'], [9.67, 11.72])","(['2.D', '1.D'], ['1C4', '-'])"
2wmi.pdb,LFucpa1-2[DGalpNAca1-3]DGalpb1-ROH,A2G(3_C_)-[FUC(2_C_)]-GAL(1_C_),C FUC 2 C2 C1 GAL 1 O2 C2,C FUC 2 C1 GAL 1 O2 C2 C3,173.637,259.262,"(['FUC(2_C_)', 'GAL(1_C_)'], [10.25, 12.52])","(['2.C', '1.C'], ['1C4', '-'])"
5d61.pdb,LFucpa1-2[DGalpa1-3]DGalpb1-ROH,GLA(3_B_)-[FUC(2_B_)]-GAL(1_B_),B FUC 2 C2 C1 GAL 1 O2 C2,B FUC 2 C1 GAL 1 O2 C2 C3,181.429,268.2934,"(['FUC(2_B_)', 'GAL(1_B_)'], [16.77, 14.03])","(['2.B', '1.B'], ['1C4', '4C1'])"
1gz9.pdb,LFucpa1-2DGalpb1-4DGlcpb1-ROH,FUC(3_B_)-GAL(2_B_)-BGC(1_B_),B FUC 3 C2 C1 GAL 2 O2 C2,B FUC 3 C1 GAL 2 O2 C2 C3,166.811,281.1277,"(['FUC(3_B_)', 'GAL(2_B_)'], [37.52, 27.01])","(['3.B', '2.B'], ['1C4', '4C1'])"
7khu.pdb,LFucpa1-2DGalpb1-3[LFucpa1-4]DGlcpNAcb1-3DGalpb1-4DGlcpb1-ROH,FUC(6_E_)-[FUC(5_E_)-GAL(4_E_)]-NAG(3_E_)-GAL(2_E_)-BGC(1_E_),E FUC 5 C2 C1 GAL 4 O2 C2,E FUC 5 C1 GAL 4 O2 C2 C3,161.876,263.47429999999997,"(['FUC(5_E_)', 'GAL(4_E_)'], [23.75, 22.2])","(['5.E', '4.E'], ['1C4', '4C1'])"
7khu.pdb,LFucpa1-2DGalpb1-3[LFucpa1-4]DGlcpNAcb1-3DGalpb1-4DGlcpb1-ROH,FUC(6_C_)-[FUC(5_C_)-GAL(4_C_)]-NAG(3_C_)-GAL(2_C_)-BGC(1_C_),C FUC 5 C2 C1 GAL 4 O2 C2,C FUC 5 C1 GAL 4 O2 C2 C3,168.965,251.537,"(['FUC(5_C_)', 'GAL(4_C_)'], [21.66, 25.0])","(['5.C', '4.C'], ['1C4', '-'])"
3d26.pdb,LFucpa1-2[DGalpNAca1-3]DGalpb1-ROH,NGA(3_D_)-[FUC(2_D_)]-GAL(1_D_),D FUC 2 C2 C1 GAL 1 O2 C2,D FUC 2 C1 GAL 1 O2 C2 C3,142.496,264.6059,"(['FUC(2_D_)', 'GAL(1_D_)'], [20.0, 20.0])","(['2.D', '1.D'], ['1C4', '4C1'])"
6h70.pdb,LFucpa1-2DGalpb1-4DGlcpa1-ROH,FUC(3_F_)-GAL(2_F_)-GLC(1_F_),F FUC 3 C2 C1 GAL 2 O2 C2,F FUC 3 C1 GAL 2 O2 C2 C3,154.78,254.377,"(['FUC(3_F_)', 'GAL(2_F_)'], [24.88, 25.05])","(['3.F', '2.F'], ['1C4', '4C1'])"
6h70.pdb,LFucpa1-2DGalpb1-4DGlcpa1-ROH,FUC(3_E_)-GAL(2_E_)-GLC(1_E_),E FUC 3 C2 C1 GAL 2 O2 C2,E FUC 3 C1 GAL 2 O2 C2 C3,156.365,256.172,"(['FUC(3_E_)', 'GAL(2_E_)'], [23.32, 22.82])","(['3.E', '2.E'], ['1C4', '4C1'])"
4p1v.pdb,LFucpa1-2DGalpb1-4DGlcpNAcb1-ROH,FUC(3_F_)-GAL(2_F_)-NAG(1_F_),F FUC 3 C2 C1 GAL 2 O2 C2,F FUC 3 C1 GAL 2 O2 C2 C3,157.721,252.107,"(['FUC(3_F_)', 'GAL(2_F_)'], [11.91, 9.56])","(['3.F', '2.F'], ['1C4', '4C1'])"
4p1v.pdb,LFucpa1-2DGalpb1-4DGlcpNAcb1-ROH,FUC(3_H_)-GAL(2_H_)-NAG(1_H_),H FUC 3 C2 C1 GAL 2 O2 C2,H FUC 3 C1 GAL 2 O2 C2 C3,160.29,253.93099999999998,"(['FUC(3_H_)', 'GAL(2_H_)'], [9.97, 6.6])","(['3.H', '2.H'], ['1C4', '4C1'])"
4p1v.pdb,LFucpa1-2DGalpb1-4DGlcpNAcb1-ROH,FUC(3_G_)-GAL(2_G_)-NAG(1_G_),G FUC 3 C2 C1 GAL 2 O2 C2,G FUC 3 C1 GAL 2 O2 C2 C3,160.237,241.753,"(['FUC(3_G_)', 'GAL(2_G_)'], [11.18, 9.08])","(['3.G', '2.G'], ['1C4', '4C1'])"
4p1v.pdb,LFucpa1-2DGalpb1-4DGlcpNAcb1-ROH,FUC(3_E_)-GAL(2_E_)-NAG(1_E_),E FUC 3 C2 C1 GAL 2 O2 C2,E FUC 3 C1 GAL 2 O2 C2 C3,163.848,241.702,"(['FUC(3_E_)', 'GAL(2_E_)'], [8.32, 9.0])","(['3.E', '2.E'], ['1C4', '4C1'])"
2ygm.pdb,LFucpa1-2[DGalpa1-3]DGalpb1-4DGlcpNAcb1-ROH,GLA(4_D_)-[FUC(3_D_)]-GAL(2_D_)-NAG(1_D_),D FUC 3 C2 C1 GAL 2 O2 C2,D FUC 3 C1 GAL 2 O2 C2 C3,154.164,258.842,"(['FUC(3_D_)', 'GAL(2_D_)'], [51.43, 52.67])","(['3.D', '2.D'], ['1C4', '4C1'])"
2ygm.pdb,LFucpa1-2[DGalpa1-3]DGalpb1-4DGlcpNAcb1-ROH,GLA(4_C_)-[FUC(3_C_)]-GAL(2_C_)-NAG(1_C_),C FUC 3 C2 C1 GAL 2 O2 C2,C FUC 3 C1 GAL 2 O2 C2 C3,162.717,258.262,"(['FUC(3_C_)', 'GAL(2_C_)'], [58.05, 56.62])","(['3.C', '2.C'], ['1C4', '-'])"
5hzb.pdb,LFucpa1-2DGalpb1-4DGlcpa1-ROH,FUC(3_C_)-GAL(2_C_)-GLC(1_C_),C FUC 3 C2 C1 GAL 2 O2 C2,C FUC 3 C1 GAL 2 O2 C2 C3,100.202,219.692,"(['FUC(3_C_)', 'GAL(2_C_)'], [17.05, 28.04])","(['3.C', '2.C'], ['1C4', '4C1'])"
5f9d.pdb,LFucpa1-2[DGalpa1-3]DGalpb1-3[LFucpa1-4]DGlcpNAcb1-3DGalpb1-4DGlcpb1-ROH,FUC(7_B_)-[GLA(6_B_)-[FUC(5_B_)]-GAL(4_B_)]-NAG(3_B_)-GAL(2_B_)-BGC(1_B_),B FUC 5 C2 C1 GAL 4 O2 C2,B FUC 5 C1 GAL 4 O2 C2 C3,167.219,263.96299999999997,"(['FUC(5_B_)', 'GAL(4_B_)'], [100.97, 137.53])","(['5.B', '4.B'], ['1C4', '4C1'])"
1ulf.pdb,LFucpa1-2[DGalpNAca1-3]DGalpb1-4DGlcpb1-ROH,A2G(4_C_)-[FUC(3_C_)]-GAL(2_C_)-BGC(1_C_),C FUC 3 C2 C1 GAL 2 O2 C2,C FUC 3 C1 GAL 2 O2 C2 C3,172.122,261.1986,"(['FUC(3_C_)', 'GAL(2_C_)'], [21.58, 20.03])","(['3.C', '2.C'], ['1C4', '4C1'])"
1ulf.pdb,LFucpa1-2[DGalpNAca1-3]DGalpb1-4DGlcpb1-ROH,A2G(4_D_)-[FUC(3_D_)]-GAL(2_D_)-BGC(1_D_),D FUC 3 C2 C1 GAL 2 O2 C2,D FUC 3 C1 GAL 2 O2 C2 C3,180.624,266.8798,"(['FUC(3_D_)', 'GAL(2_D_)'], [25.41, 20.9])","(['3.D', '2.D'], ['1C4', '4C1'])"
8d0w.pdb,LFucpa1-2DGalpb1-4DGlcpNAcb1-ROH,FUC(3_C_)-GAL(2_C_)-NAG(1_C_),C FUC 3 C2 C1 GAL 2 O2 C2,C FUC 3 C1 GAL 2 O2 C2 C3,167.426,256.302,"(['FUC(3_C_)', 'GAL(2_C_)'], [29.45, 22.59])","(['3.C', '2.C'], ['1C4', '4C1'])"
4b4r.pdb,LFucpa1-2[DGalpa1-3]DGalpb1-3DGlcpNAcb1-3DGalpb1-4DGlcpa1-ROH,GLA(6_D_)-[FUC(5_D_)]-GAL(4_D_)-NAG(3_D_)-GAL(2_D_)-GLC(1_D_),D FUC 5 C2 C1 GAL 4 O2 C2,D FUC 5 C1 GAL 4 O2 C2 C3,172.52,259.18,"(['FUC(5_D_)', 'GAL(4_D_)'], [22.05, 30.39])","(['5.D', '4.D'], ['1C4', '4C1'])"
4b4r.pdb,LFucpa1-2[DGalpa1-3]DGalpb1-3DGlcpNAcb1-3DGalpb1-4DGlcpa1-ROH,GLA(6_C_)-[FUC(5_C_)]-GAL(4_C_)-NAG(3_C_)-GAL(2_C_)-GLC(1_C_),C FUC 5 C2 C1 GAL 4 O2 C2,C FUC 5 C1 GAL 4 O2 C2 C3,173.458,259.475,"(['FUC(5_C_)', 'GAL(4_C_)'], [21.84, 27.07])","(['5.C', '4.C'], ['1C4', '4C1'])"
1clz.pdb,LFucpa1-2DGalpb1-4[LFucpa1-3]DGlcpNAcb1-C10O3,FUC(3_A_)-GAL(2_A_)-[FUC(4_A_)]-NAG(1_A_),A FUC 3 C2 C1 GAL 2 O2 C2,A FUC 3 C1 GAL 2 O2 C2 C3,161.415,253.439,"(['FUC(3_A_)', 'GAL(2_A_)'], [13.94, 10.65])","(['3.A', '2.A'], ['1C4', '4C1'])"
5vx5.pdb,LFucpa1-2DGalpb1-3DGlcpNAcb1-3DGalpb1-4DGlcpb1-ROH,FUC(5_B_)-GAL(4_B_)-NAG(3_B_)-GAL(2_B_)-BGC(1_B_),B FUC 5 C2 C1 GAL 4 O2 C2,B FUC 5 C1 GAL 4 O2 C2 C3,157.265,259.524,"(['FUC(5_B_)', 'GAL(4_B_)'], [22.17, 14.37])","(['5.B', '4.B'], ['1C4', '4C1'])"
3pa1.pdb,LFucpa1-2[DGalpNAca1-3]DGalpb1-ROH,A2G(3_C_)-[FUC(2_C_)]-GAL(1_C_),C FUC 2 C2 C1 GAL 1 O2 C2,C FUC 2 C1 GAL 1 O2 C2 C3,150.507,213.68,"(['FUC(2_C_)', 'GAL(1_C_)'], [23.3, 30.68])","(['2.C', '1.C'], ['1C4', '4C1'])"
6zzw.pdb,LFucpa1-2DGalpb1-3DGalpNAcb1-3DGalpa1-ROH,FUC(4_F_)-GAL(3_F_)-NGA(2_F_)-GLA(1_F_),F FUC 4 C2 C1 GAL 3 O2 C2,F FUC 4 C1 GAL 3 O2 C2 C3,162.359,254.421,"(['FUC(4_F_)', 'GAL(3_F_)'], [16.63, 24.51])","(['4.F', '3.F'], ['1C4', '4C1'])"
6zzw.pdb,LFucpa1-2DGalpb1-3DGalpNAcb1-3DGalpa1-4DGalpb1-ROH,FUC(5_E_)-GAL(4_E_)-NGA(3_E_)-GLA(2_E_)-GAL(1_E_),E FUC 5 C2 C1 GAL 4 O2 C2,E FUC 5 C1 GAL 4 O2 C2 C3,154.414,257.193,"(['FUC(5_E_)', 'GAL(4_E_)'], [17.06, 28.75])","(['5.E', '4.E'], ['1C4', '4C1'])"
6zzw.pdb,LFucpa1-2DGalpb1-3DGalpNAcb1-3DGalpa1-4DGalpb1-ROH,FUC(5_D_)-GAL(4_D_)-NGA(3_D_)-GLA(2_D_)-GAL(1_D_),D FUC 5 C2 C1 GAL 4 O2 C2,D FUC 5 C1 GAL 4 O2 C2 C3,165.206,251.73000000000002,"(['FUC(5_D_)', 'GAL(4_D_)'], [16.74, 26.14])","(['5.D', '4.D'], ['1C4', '4C1'])"
4zh7.pdb,LFucpa1-2DGalpb1-3[LFucpa1-4]DGlcpNAcb1-3DGalpb1-ROH,FUC(5_B_)-[FUC(4_B_)-GAL(3_B_)]-NAG(2_B_)-GAL(1_B_),B FUC 4 C2 C1 GAL 3 O2 C2,B FUC 4 C1 GAL 3 O2 C2 C3,163.271,257.353,"(['FUC(4_B_)', 'GAL(3_B_)'], [26.31, 33.01])","(['4.B', '3.B'], ['1C4', '4C1'])"
3ef2.pdb,LFucpa1-2[DGalpa1-3]DGalpb1-ROH,GLA(3_H_)-[FUC(2_H_)]-GAL(1_H_),H FUC 2 C2 C1 GAL 1 O2 C2,H FUC 2 C1 GAL 1 O2 C2 C3,179.094,273.2561,"(['FUC(2_H_)', 'GAL(1_H_)'], [12.0, 7.36])","(['2.H', '1.H'], ['1C4', '4C1'])"
3ef2.pdb,LFucpa1-2[DGalpa1-3]DGalpb1-ROH,GLA(3_F_)-[FUC(2_F_)]-GAL(1_F_),F FUC 2 C2 C1 GAL 1 O2 C2,F FUC 2 C1 GAL 1 O2 C2 C3,172.709,251.905,"(['FUC(2_F_)', 'GAL(1_F_)'], [19.46, 12.07])","(['2.F', '1.F'], ['1C4', '4C1'])"
3ef2.pdb,LFucpa1-2[DGalpa1-3]DGalpb1-ROH,GLA(3_K_)-[FUC(2_K_)]-GAL(1_K_),K FUC 2 C2 C1 GAL 1 O2 C2,K FUC 2 C1 GAL 1 O2 C2 C3,181.162,272.986,"(['FUC(2_K_)', 'GAL(1_K_)'], [12.36, 8.02])","(['2.K', '1.K'], ['1C4', '4C1'])"
3ef2.pdb,LFucpa1-2[DGalpa1-3]DGalpb1-ROH,GLA(3_L_)-[FUC(2_L_)]-GAL(1_L_),L FUC 2 C2 C1 GAL 1 O2 C2,L FUC 2 C1 GAL 1 O2 C2 C3,172.136,250.001,"(['FUC(2_L_)', 'GAL(1_L_)'], [20.05, 12.23])","(['2.L', '1.L'], ['1C4', '4C1'])"
3ef2.pdb,LFucpa1-2[DGalpa1-3]DGalpb1-ROH,GLA(3_E_)-[FUC(2_E_)]-GAL(1_E_),E FUC 2 C2 C1 GAL 1 O2 C2,E FUC 2 C1 GAL 1 O2 C2 C3,178.807,274.62649999999996,"(['FUC(2_E_)', 'GAL(1_E_)'], [11.84, 7.03])","(['2.E', '1.E'], ['1C4', '4C1'])"
3ef2.pdb,LFucpa1-2[DGalpa1-3]DGalpb1-ROH,GLA(3_I_)-[FUC(2_I_)]-GAL(1_I_),I FUC 2 C2 C1 GAL 1 O2 C2,I FUC 2 C1 GAL 1 O2 C2 C3,171.762,254.37099999999998,"(['FUC(2_I_)', 'GAL(1_I_)'], [19.47, 12.15])","(['2.I', '1.I'], ['1C4', '4C1'])"
3ef2.pdb,LFucpa1-2[DGalpa1-3]DGalpb1-ROH,GLA(3_N_)-[FUC(2_N_)]-GAL(1_N_),N FUC 2 C2 C1 GAL 1 O2 C2,N FUC 2 C1 GAL 1 O2 C2 C3,178.951,273.8732,"(['FUC(2_N_)', 'GAL(1_N_)'], [12.05, 7.32])","(['2.N', '1.N'], ['1C4', '4C1'])"
3ef2.pdb,LFucpa1-2[DGalpa1-3]DGalpb1-ROH,GLA(3_O_)-[FUC(2_O_)]-GAL(1_O_),O FUC 2 C2 C1 GAL 1 O2 C2,O FUC 2 C1 GAL 1 O2 C2 C3,174.941,248.50799999999998,"(['FUC(2_O_)', 'GAL(1_O_)'], [20.29, 11.97])","(['2.O', '1.O'], ['1C4', '4C1'])"
5mxg.pdb,LFucpa1-2DGalpb1-4DGlcpNAcb1-ROH,FUC(3_C_)-GAL(2_C_)-NAG(1_C_),C FUC 3 C2 C1 GAL 2 O2 C2,C FUC 3 C1 GAL 2 O2 C2 C3,167.954,290.8901,"(['FUC(3_C_)', 'GAL(2_C_)'], [44.73, 49.12])","(['3.C', '2.C'], ['1C4', '4C1'])"
5mxg.pdb,LFucpa1-2DGalpb1-4DGlcpNAcb1-ROH,FUC(3_B_)-GAL(2_B_)-NAG(1_B_),B FUC 3 C2 C1 GAL 2 O2 C2,B FUC 3 C1 GAL 2 O2 C2 C3,176.245,287.2078,"(['FUC(3_B_)', 'GAL(2_B_)'], [49.82, 62.92])","(['3.B', '2.B'], ['1C4', '-'])"
5mxg.pdb,LFucpa1-2DGalpb1-4DGlcpNAcb1-ROH,FUC(3_D_)-GAL(2_D_)-NAG(1_D_),D FUC 3 C2 C1 GAL 2 O2 C2,D FUC 3 C1 GAL 2 O2 C2 C3,172.9,294.4328,"(['FUC(3_D_)', 'GAL(2_D_)'], [58.94, 66.3])","(['3.D', '2.D'], ['1C4', '4C1'])"
6hmy.pdb,LFucpa1-2DGalpb1-3DGalpNAcb1-4[DNeup5Aca2-3]DGalpb1-4DGlcpb1-ROH,FUC(5_P_)-GAL(4_P_)-NGA(3_P_)-[SIA(6_P_)]-GAL(2_P_)-BGC(1_P_),P FUC 5 C2 C1 GAL 4 O2 C2,P FUC 5 C1 GAL 4 O2 C2 C3,179.692,256.881,"(['FUC(5_P_)', 'GAL(4_P_)'], [23.2, 10.36])","(['5.P', '4.P'], ['1C4', '4C1'])"
6hmy.pdb,LFucpa1-2DGalpb1-3DGalpNAcb1-4[DNeup5Aca2-3]DGalpb1-4DGlcpb1-ROH,FUC(5_S_)-GAL(4_S_)-NGA(3_S_)-[SIA(6_S_)]-GAL(2_S_)-BGC(1_S_),S FUC 5 C2 C1 GAL 4 O2 C2,S FUC 5 C1 GAL 4 O2 C2 C3,181.849,254.608,"(['FUC(5_S_)', 'GAL(4_S_)'], [35.87, 18.92])","(['5.S', '4.S'], ['-', '4C1'])"
6hmy.pdb,LFucpa1-2DGalpb1-3DGalpNAcb1-4[DNeup5Aca2-3]DGalpb1-4DGlcpb1-ROH,FUC(5_O_)-GAL(4_O_)-NGA(3_O_)-[SIA(6_O_)]-GAL(2_O_)-BGC(1_O_),O FUC 5 C2 C1 GAL 4 O2 C2,O FUC 5 C1 GAL 4 O2 C2 C3,191.206,253.785,"(['FUC(5_O_)', 'GAL(4_O_)'], [32.18, 16.54])","(['5.O', '4.O'], ['1C4', '4C1'])"
6hmy.pdb,LFucpa1-2DGalpb1-3DGalpNAcb1-4[DNeup5Aca2-3]DGalpb1-4DGlcpb1-ROH,FUC(5_K_)-GAL(4_K_)-NGA(3_K_)-[SIA(6_K_)]-GAL(2_K_)-BGC(1_K_),K FUC 5 C2 C1 GAL 4 O2 C2,K FUC 5 C1 GAL 4 O2 C2 C3,174.548,254.786,"(['FUC(5_K_)', 'GAL(4_K_)'], [29.45, 17.02])","(['5.K', '4.K'], ['1C4', '4C1'])"
3ast.pdb,LFucpa1-2DGalpb1-3[LFucpa1-4]DGlcpNAcb1-C6N1O3,FUC(4_C_)-[FUC(3_C_)-GAL(2_C_)]-NAG(1_C_)-NPO(1001_A_),C FUC 3 C2 C1 GAL 2 O2 C2,C FUC 3 C1 GAL 2 O2 C2 C3,161.222,251.89600000000002,"(['FUC(3_C_)', 'GAL(2_C_)'], [15.01, 14.06])","(['3.C', '2.C'], ['1C4', '4C1'])"
3ast.pdb,LFucpa1-2DGalpb1-3[LFucpa1-4]DGlcpNAcb1-C6N1O3,FUC(4_D_)-[FUC(3_D_)-GAL(2_D_)]-NAG(1_D_)-NPO(1001_B_),D FUC 3 C2 C1 GAL 2 O2 C2,D FUC 3 C1 GAL 2 O2 C2 C3,161.503,251.85399999999998,"(['FUC(3_D_)', 'GAL(2_D_)'], [18.75, 16.15])","(['3.D', '2.D'], ['1C4', '4C1'])"
