pdb,phi site,psi site,phi,psi,B factor(Avg),BFMP ring shape
5az6.pdb,D GLC 2 C2 C1 GLC 1 O4 C4,D GLC 2 C1 GLC 1 O4 C4 C5,225.957,222.967,"(['GLC(2_D_)', 'GLC(1_D_)'], [43.4, 48.17])","(['2.D', '1.D'], ['4C1', '4C1'])"
5az6.pdb,C GLC 2 C2 C1 GLC 1 O4 C4,C GLC 2 C1 GLC 1 O4 C4 C5,227.85,223.709,"(['GLC(2_C_)', 'GLC(1_C_)'], [36.41, 39.53])","(['2.C', '1.C'], ['4C1', '4C1'])"
2fhf.pdb,D GLC 2 C2 C1 GLC 1 O4 C4,D GLC 2 C1 GLC 1 O4 C4 C5,230.406,228.431,"(['GLC(2_D_)', 'GLC(1_D_)'], [63.14, 61.92])","(['2.D', '1.D'], ['4C1', '4C1'])"
2fhf.pdb,C GLC 4 C2 C1 GLC 3 O4 C4,C GLC 4 C1 GLC 3 O4 C4 C5,235.127,240.253,"(['GLC(4_C_)', 'GLC(3_C_)'], [36.54, 25.08])","(['4.C', '3.C'], ['4C1', '4C1'])"
2fhf.pdb,C GLC 3 C2 C1 GLC 2 O4 C4,C GLC 3 C1 GLC 2 O4 C4 C5,227.34,218.866,"(['GLC(3_C_)', 'GLC(2_C_)'], [25.08, 16.38])","(['3.C', '2.C'], ['4C1', '4C1'])"
2fhf.pdb,C GLC 2 C2 C1 GLC 1 O4 C4,C GLC 2 C1 GLC 1 O4 C4 C5,207.784,211.952,"(['GLC(2_C_)', 'GLC(1_C_)'], [16.38, 23.84])","(['2.C', '1.C'], ['4C1', '4C1'])"
2fhf.pdb,B GLC 4 C2 C1 GLC 3 O4 C4,B GLC 4 C1 GLC 3 O4 C4 C5,232.35899999999998,256.119,"(['GLC(4_B_)', 'GLC(3_B_)'], [35.55, 31.49])","(['4.B', '3.B'], ['4C1', '4C1'])"
2fhf.pdb,B GLC 3 C2 C1 GLC 2 O4 C4,B GLC 3 C1 GLC 2 O4 C4 C5,226.292,241.042,"(['GLC(3_B_)', 'GLC(2_B_)'], [31.49, 30.64])","(['3.B', '2.B'], ['4C1', '4C1'])"
2fhf.pdb,B GLC 2 C2 C1 GLC 1 O4 C4,B GLC 2 C1 GLC 1 O4 C4 C5,226.402,212.564,"(['GLC(2_B_)', 'GLC(1_B_)'], [30.64, 21.91])","(['2.B', '1.B'], ['4C1', '4C1'])"
6pw0.pdb,E GLC 2 C2 C1 GLC 1 O4 C4,E GLC 2 C1 GLC 1 O4 C4 C5,226.075,217.478,"(['GLC(2_E_)', 'GLC(1_E_)'], [78.92, 89.44])","(['2.E', '1.E'], ['4C1', '1S3'])"
6pw0.pdb,F GLC 2 C2 C1 GLC 1 O4 C4,F GLC 2 C1 GLC 1 O4 C4 C5,184.745,252.63,"(['GLC(2_F_)', 'GLC(1_F_)'], [119.5, 98.45])","(['2.F', '1.F'], ['BO3', '-'])"
2d3l.pdb,B GLC 5 C2 C1 GLC 4 O4 C4,B GLC 5 C1 GLC 4 O4 C4 C5,227.777,255.941,"(['GLC(5_B_)', 'GLC(4_B_)'], [37.72, 34.73])","(['5.B', '4.B'], ['4C1', '4C1'])"
2d3l.pdb,B GLC 4 C2 C1 GLC 3 O4 C4,B GLC 4 C1 GLC 3 O4 C4 C5,205.875,220.415,"(['GLC(4_B_)', 'GLC(3_B_)'], [34.73, 34.35])","(['4.B', '3.B'], ['4C1', '4C1'])"
2d3l.pdb,B GLC 3 C2 C1 GLC 2 O4 C4,B GLC 3 C1 GLC 2 O4 C4 C5,223.776,212.07,"(['GLC(3_B_)', 'GLC(2_B_)'], [34.35, 36.83])","(['3.B', '2.B'], ['4C1', '4C1'])"
2d3l.pdb,B GLC 2 C2 C1 GLC 1 O4 C4,B GLC 2 C1 GLC 1 O4 C4 C5,206.108,209.576,"(['GLC(2_B_)', 'GLC(1_B_)'], [36.83, 39.2])","(['2.B', '1.B'], ['4C1', '4C1'])"
2d3l.pdb,C GLC 3 C2 C1 GLC 2 O4 C4,C GLC 3 C1 GLC 2 O4 C4 C5,216.659,219.724,"(['GLC(3_C_)', 'GLC(2_C_)'], [45.97, 44.22])","(['3.C', '2.C'], ['4C1', '4C1'])"
2d3l.pdb,C GLC 2 C2 C1 GLC 1 O4 C4,C GLC 2 C1 GLC 1 O4 C4 C5,194.903,203.996,"(['GLC(2_C_)', 'GLC(1_C_)'], [44.22, 45.52])","(['2.C', '1.C'], ['4C1', '4C1'])"
5clw.pdb,D GLC 7 C2 C1 GLC 6 O4 C4,D GLC 7 C1 GLC 6 O4 C4 C5,187.551,230.369,"(['GLC(7_D_)', 'GLC(6_D_)'], [114.72, 96.78])","(['7.D', '6.D'], ['4C1', '4C1'])"
5clw.pdb,D GLC 6 C2 C1 GLC 5 O4 C4,D GLC 6 C1 GLC 5 O4 C4 C5,190.893,203.3,"(['GLC(6_D_)', 'GLC(5_D_)'], [96.78, 92.61])","(['6.D', '5.D'], ['4C1', '4C1'])"
5clw.pdb,D GLC 5 C2 C1 GLC 4 O4 C4,D GLC 5 C1 GLC 4 O4 C4 C5,217.499,221.025,"(['GLC(5_D_)', 'GLC(4_D_)'], [92.61, 69.44])","(['5.D', '4.D'], ['4C1', '4C1'])"
5clw.pdb,D GLC 4 C2 C1 GLC 3 O4 C4,D GLC 4 C1 GLC 3 O4 C4 C5,235.77800000000002,245.874,"(['GLC(4_D_)', 'GLC(3_D_)'], [69.44, 62.15])","(['4.D', '3.D'], ['4C1', '4C1'])"
5clw.pdb,D GLC 3 C2 C1 GLC 2 O4 C4,D GLC 3 C1 GLC 2 O4 C4 C5,221.828,229.612,"(['GLC(3_D_)', 'GLC(2_D_)'], [62.15, 64.91])","(['3.D', '2.D'], ['4C1', '4C1'])"
5clw.pdb,D GLC 2 C2 C1 GLC 1 O4 C4,D GLC 2 C1 GLC 1 O4 C4 C5,228.855,234.49099999999999,"(['GLC(2_D_)', 'GLC(1_D_)'], [64.91, 78.72])","(['2.D', '1.D'], ['4C1', '4C1'])"
5clw.pdb,E GLC 7 C2 C1 GLC 6 O4 C4,E GLC 7 C1 GLC 6 O4 C4 C5,187.626,232.626,"(['GLC(7_E_)', 'GLC(6_E_)'], [85.3, 62.65])","(['7.E', '6.E'], ['4C1', '4C1'])"
5clw.pdb,E GLC 6 C2 C1 GLC 5 O4 C4,E GLC 6 C1 GLC 5 O4 C4 C5,191.023,202.747,"(['GLC(6_E_)', 'GLC(5_E_)'], [62.65, 52.23])","(['6.E', '5.E'], ['4C1', '4C1'])"
5clw.pdb,E GLC 5 C2 C1 GLC 4 O4 C4,E GLC 5 C1 GLC 4 O4 C4 C5,217.702,220.818,"(['GLC(5_E_)', 'GLC(4_E_)'], [52.23, 41.22])","(['5.E', '4.E'], ['4C1', '4C1'])"
5clw.pdb,E GLC 4 C2 C1 GLC 3 O4 C4,E GLC 4 C1 GLC 3 O4 C4 C5,236.167,245.839,"(['GLC(4_E_)', 'GLC(3_E_)'], [41.22, 37.63])","(['4.E', '3.E'], ['4C1', '4C1'])"
5clw.pdb,E GLC 3 C2 C1 GLC 2 O4 C4,E GLC 3 C1 GLC 2 O4 C4 C5,221.191,229.605,"(['GLC(3_E_)', 'GLC(2_E_)'], [37.63, 40.85])","(['3.E', '2.E'], ['4C1', '4C1'])"
5clw.pdb,E GLC 2 C2 C1 GLC 1 O4 C4,E GLC 2 C1 GLC 1 O4 C4 C5,228.851,235.79000000000002,"(['GLC(2_E_)', 'GLC(1_E_)'], [40.85, 47.3])","(['2.E', '1.E'], ['4C1', '4C1'])"
5clw.pdb,F GLC 7 C2 C1 GLC 6 O4 C4,F GLC 7 C1 GLC 6 O4 C4 C5,188.747,232.51600000000002,"(['GLC(7_F_)', 'GLC(6_F_)'], [103.58, 94.46])","(['7.F', '6.F'], ['4C1', '4C1'])"
5clw.pdb,F GLC 6 C2 C1 GLC 5 O4 C4,F GLC 6 C1 GLC 5 O4 C4 C5,189.684,204.434,"(['GLC(6_F_)', 'GLC(5_F_)'], [94.46, 89.59])","(['6.F', '5.F'], ['4C1', '4C1'])"
5clw.pdb,F GLC 5 C2 C1 GLC 4 O4 C4,F GLC 5 C1 GLC 4 O4 C4 C5,216.981,221.619,"(['GLC(5_F_)', 'GLC(4_F_)'], [89.59, 71.61])","(['5.F', '4.F'], ['4C1', '4C1'])"
5clw.pdb,F GLC 4 C2 C1 GLC 3 O4 C4,F GLC 4 C1 GLC 3 O4 C4 C5,235.578,245.894,"(['GLC(4_F_)', 'GLC(3_F_)'], [71.61, 65.96])","(['4.F', '3.F'], ['4C1', '4C1'])"
5clw.pdb,F GLC 3 C2 C1 GLC 2 O4 C4,F GLC 3 C1 GLC 2 O4 C4 C5,220.336,229.259,"(['GLC(3_F_)', 'GLC(2_F_)'], [65.96, 62.93])","(['3.F', '2.F'], ['4C1', '4C1'])"
5clw.pdb,F GLC 2 C2 C1 GLC 1 O4 C4,F GLC 2 C1 GLC 1 O4 C4 C5,228.738,234.748,"(['GLC(2_F_)', 'GLC(1_F_)'], [62.93, 78.16])","(['2.F', '1.F'], ['4C1', '4C1'])"
5gpb.pdb,B GLC 5 C2 C1 GLC 4 O4 C4,B GLC 5 C1 GLC 4 O4 C4 C5,191.457,219.72,"(['GLC(5_B_)', 'GLC(4_B_)'], [65.59, 44.5])","(['5.B', '4.B'], ['4C1', '4C1'])"
5gpb.pdb,B GLC 4 C2 C1 GLC 3 O4 C4,B GLC 4 C1 GLC 3 O4 C4 C5,214.413,231.983,"(['GLC(4_B_)', 'GLC(3_B_)'], [44.5, 32.89])","(['4.B', '3.B'], ['4C1', '4C1'])"
5gpb.pdb,B GLC 3 C2 C1 GLC 2 O4 C4,B GLC 3 C1 GLC 2 O4 C4 C5,199.274,212.488,"(['GLC(3_B_)', 'GLC(2_B_)'], [32.89, 46.28])","(['3.B', '2.B'], ['4C1', '4C1'])"
5gpb.pdb,B GLC 2 C2 C1 GLC 1 O4 C4,B GLC 2 C1 GLC 1 O4 C4 C5,190.794,187.326,"(['GLC(2_B_)', 'GLC(1_B_)'], [46.28, 61.58])","(['2.B', '1.B'], ['4C1', '2SO'])"
3puy.pdb,C GLC 2 C2 C1 GLC 1 O4 C4,C GLC 2 C1 GLC 1 O4 C4 C5,214.94,229.171,"(['GLC(2_C_)', 'GLC(1_C_)'], [81.5, 82.0])","(['2.C', '1.C'], ['4C1', '4C1'])"
1eo7.pdb,D GLC 4 C2 C1 GLC 3 O4 C4,D GLC 4 C1 GLC 3 O4 C4 C5,239.051,250.586,"(['GLC(4_D_)', 'GLC(3_D_)'], [68.99, 62.79])","(['4.D', '3.D'], ['4C1', '4C1'])"
1eo7.pdb,D GLC 3 C2 C1 GLC 2 O4 C4,D GLC 3 C1 GLC 2 O4 C4 C5,229.84,232.365,"(['GLC(3_D_)', 'GLC(2_D_)'], [62.79, 63.03])","(['3.D', '2.D'], ['4C1', '4C1'])"
1eo7.pdb,D GLC 2 C2 C1 GLC 1 O4 C4,D GLC 2 C1 GLC 1 O4 C4 C5,226.302,237.477,"(['GLC(2_D_)', 'GLC(1_D_)'], [63.03, 67.9])","(['2.D', '1.D'], ['4C1', '4C1'])"
1eo7.pdb,B GLC 6 C2 C1 GLC 5 O4 C4,B GLC 6 C1 GLC 5 O4 C4 C5,185.487,211.839,"(['GLC(6_B_)', 'GLC(5_B_)'], [53.79, 52.6])","(['6.B', '5.B'], ['4C1', '4C1'])"
1eo7.pdb,B GLC 5 C2 C1 GLC 4 O4 C4,B GLC 5 C1 GLC 4 O4 C4 C5,208.818,222.031,"(['GLC(5_B_)', 'GLC(4_B_)'], [52.6, 52.52])","(['5.B', '4.B'], ['4C1', '4C1'])"
1eo7.pdb,B GLC 4 C2 C1 GLC 3 O4 C4,B GLC 4 C1 GLC 3 O4 C4 C5,238.619,254.80700000000002,"(['GLC(4_B_)', 'GLC(3_B_)'], [52.52, 51.04])","(['4.B', '3.B'], ['4C1', '4C1'])"
1eo7.pdb,B GLC 3 C2 C1 GLC 2 O4 C4,B GLC 3 C1 GLC 2 O4 C4 C5,202.511,187.863,"(['GLC(3_B_)', 'GLC(2_B_)'], [51.04, 47.86])","(['3.B', '2.B'], ['4C1', '4C1'])"
1eo7.pdb,B GLC 2 C2 C1 GLC 1 O4 C4,B GLC 2 C1 GLC 1 O4 C4 C5,237.856,250.41,"(['GLC(2_B_)', 'GLC(1_B_)'], [47.86, 17.68])","(['2.B', '1.B'], ['4C1', '4C1'])"
1eo7.pdb,E GLC 3 C2 C1 GLC 2 O4 C4,E GLC 3 C1 GLC 2 O4 C4 C5,238.889,247.639,"(['GLC(3_E_)', 'GLC(2_E_)'], [56.37, 51.0])","(['3.E', '2.E'], ['4C1', '4C1'])"
1eo7.pdb,E GLC 2 C2 C1 GLC 1 O4 C4,E GLC 2 C1 GLC 1 O4 C4 C5,230.739,235.178,"(['GLC(2_E_)', 'GLC(1_E_)'], [51.0, 48.74])","(['2.E', '1.E'], ['4C1', '4C1'])"
1eo7.pdb,C GLC 3 C2 C1 GLC 2 O4 C4,C GLC 3 C1 GLC 2 O4 C4 C5,230.357,244.619,"(['GLC(3_C_)', 'GLC(2_C_)'], [42.47, 44.77])","(['3.C', '2.C'], ['4C1', '4C1'])"
1eo7.pdb,C GLC 2 C2 C1 GLC 1 O4 C4,C GLC 2 C1 GLC 1 O4 C4 C5,222.17,235.423,"(['GLC(2_C_)', 'GLC(1_C_)'], [44.77, 40.62])","(['2.C', '1.C'], ['4C1', '4C1'])"
3ole.pdb,E GLC 3 C2 C1 GLC 2 O4 C4,E GLC 3 C1 GLC 2 O4 C4 C5,227.646,207.534,"(['GLC(3_E_)', 'GLC(2_E_)'], [18.2, 18.42])","(['3.E', '2.E'], ['4C1', '4C1'])"
3ole.pdb,D GLC 3 C2 C1 GLC 2 O4 C4,D GLC 3 C1 GLC 2 O4 C4 C5,248.518,249.69299999999998,"(['GLC(3_D_)', 'GLC(2_D_)'], [29.51, 18.62])","(['3.D', '2.D'], ['4C1', '4C1'])"
3ole.pdb,D GLC 2 C2 C1 GLC 1 O4 C4,D GLC 2 C1 GLC 1 O4 C4 C5,226.103,231.542,"(['GLC(2_D_)', 'GLC(1_D_)'], [18.62, 19.89])","(['2.D', '1.D'], ['4C1', '4C1'])"
3ole.pdb,C GLC 2 C2 C1 GLC 1 O4 C4,C GLC 2 C1 GLC 1 O4 C4 C5,240.095,248.99200000000002,"(['GLC(2_C_)', 'GLC(1_C_)'], [13.04, 27.36])","(['2.C', '1.C'], ['4C1', '4C1'])"
1itc.pdb,C GLC 4 C2 C1 GLC 3 O4 C4,C GLC 4 C1 GLC 3 O4 C4 C5,209.882,214.778,"(['GLC(4_C_)', 'GLC(3_C_)'], [14.65, 15.26])","(['4.C', '3.C'], ['4C1', '4C1'])"
1itc.pdb,C GLC 3 C2 C1 GLC 2 O4 C4,C GLC 3 C1 GLC 2 O4 C4 C5,232.25400000000002,238.387,"(['GLC(3_C_)', 'GLC(2_C_)'], [15.26, 17.91])","(['3.C', '2.C'], ['4C1', '4C1'])"
1itc.pdb,C GLC 2 C2 C1 GLC 1 O4 C4,C GLC 2 C1 GLC 1 O4 C4 C5,224.89,245.227,"(['GLC(2_C_)', 'GLC(1_C_)'], [17.91, 34.66])","(['2.C', '1.C'], ['4C1', '4C1'])"
1itc.pdb,E GLC 2 C2 C1 GLC 1 O4 C4,E GLC 2 C1 GLC 1 O4 C4 C5,216.863,219.331,"(['GLC(2_E_)', 'GLC(1_E_)'], [35.5, 32.14])","(['2.E', '1.E'], ['4C1', '4C1'])"
1itc.pdb,D GLC 3 C2 C1 GLC 2 O4 C4,D GLC 3 C1 GLC 2 O4 C4 C5,211.508,221.798,"(['GLC(3_D_)', 'GLC(2_D_)'], [42.27, 29.93])","(['3.D', '2.D'], ['4C1', '4C1'])"
1itc.pdb,D GLC 2 C2 C1 GLC 1 O4 C4,D GLC 2 C1 GLC 1 O4 C4 C5,234.42700000000002,226.296,"(['GLC(2_D_)', 'GLC(1_D_)'], [29.93, 33.56])","(['2.D', '1.D'], ['4C1', '4C1'])"
1itc.pdb,B GLC 5 C2 C1 GLC 4 O4 C4,B GLC 5 C1 GLC 4 O4 C4 C5,192.71,211.595,"(['GLC(5_B_)', 'GLC(4_B_)'], [14.01, 15.32])","(['5.B', '4.B'], ['4C1', '4C1'])"
1itc.pdb,B GLC 4 C2 C1 GLC 3 O4 C4,B GLC 4 C1 GLC 3 O4 C4 C5,264.9442,119.158,"(['GLC(4_B_)', 'GLC(3_B_)'], [15.32, 14.79])","(['4.B', '3.B'], ['4C1', '4C1'])"
1itc.pdb,B GLC 3 C2 C1 GLC 2 O4 C4,B GLC 3 C1 GLC 2 O4 C4 C5,242.019,254.058,"(['GLC(3_B_)', 'GLC(2_B_)'], [14.79, 18.99])","(['3.B', '2.B'], ['4C1', '4C1'])"
1itc.pdb,B GLC 2 C2 C1 GLC 1 O4 C4,B GLC 2 C1 GLC 1 O4 C4 C5,227.298,233.195,"(['GLC(2_B_)', 'GLC(1_B_)'], [18.99, 28.65])","(['2.B', '1.B'], ['4C1', '4C1'])"
5jj4.pdb,E GLC 4 C2 C1 GLC 3 O4 C4,E GLC 4 C1 GLC 3 O4 C4 C5,220.944,193.845,"(['GLC(4_E_)', 'GLC(3_E_)'], [55.55, 58.42])","(['4.E', '3.E'], ['4C1', '4C1'])"
5jj4.pdb,E GLC 3 C2 C1 GLC 2 O4 C4,E GLC 3 C1 GLC 2 O4 C4 C5,222.999,236.951,"(['GLC(3_E_)', 'GLC(2_E_)'], [58.42, 57.57])","(['3.E', '2.E'], ['4C1', '4C1'])"
5jj4.pdb,E GLC 2 C2 C1 GLC 1 O4 C4,E GLC 2 C1 GLC 1 O4 C4 C5,227.368,215.336,"(['GLC(2_E_)', 'GLC(1_E_)'], [57.57, 60.61])","(['2.E', '1.E'], ['4C1', '4C1'])"
5jj4.pdb,D GLC 4 C2 C1 GLC 3 O4 C4,D GLC 4 C1 GLC 3 O4 C4 C5,207.284,201.986,"(['GLC(4_D_)', 'GLC(3_D_)'], [55.64, 51.48])","(['4.D', '3.D'], ['4C1', '4C1'])"
5jj4.pdb,D GLC 3 C2 C1 GLC 2 O4 C4,D GLC 3 C1 GLC 2 O4 C4 C5,224.622,235.233,"(['GLC(3_D_)', 'GLC(2_D_)'], [51.48, 39.97])","(['3.D', '2.D'], ['4C1', '4C1'])"
5jj4.pdb,D GLC 2 C2 C1 GLC 1 O4 C4,D GLC 2 C1 GLC 1 O4 C4 C5,218.305,224.989,"(['GLC(2_D_)', 'GLC(1_D_)'], [39.97, 56.04])","(['2.D', '1.D'], ['4C1', '4C1'])"
5jj4.pdb,F GLC 4 C2 C1 GLC 3 O4 C4,F GLC 4 C1 GLC 3 O4 C4 C5,200.774,204.83,"(['GLC(4_F_)', 'GLC(3_F_)'], [62.93, 61.1])","(['4.F', '3.F'], ['4C1', '4C1'])"
5jj4.pdb,F GLC 3 C2 C1 GLC 2 O4 C4,F GLC 3 C1 GLC 2 O4 C4 C5,224.539,237.602,"(['GLC(3_F_)', 'GLC(2_F_)'], [61.1, 55.08])","(['3.F', '2.F'], ['4C1', '4C1'])"
5jj4.pdb,F GLC 2 C2 C1 GLC 1 O4 C4,F GLC 2 C1 GLC 1 O4 C4 C5,232.574,210.991,"(['GLC(2_F_)', 'GLC(1_F_)'], [55.08, 64.47])","(['2.F', '1.F'], ['4C1', '4C1'])"
8g3s.pdb,R GLC 2 C2 C1 GLC 1 O4 C4,R GLC 2 C1 GLC 1 O4 C4 C5,221.24,221.947,"(['GLC(2_R_)', 'GLC(1_R_)'], [14.47, 18.62])","(['2.R', '1.R'], ['4C1', '4C1'])"
6gpb.pdb,B GLC 5 C2 C1 GLC 4 O4 C4,B GLC 5 C1 GLC 4 O4 C4 C5,230.215,222.759,"(['GLC(5_B_)', 'GLC(4_B_)'], [72.93, 56.48])","(['5.B', '4.B'], ['4C1', '4C1'])"
6gpb.pdb,B GLC 4 C2 C1 GLC 3 O4 C4,B GLC 4 C1 GLC 3 O4 C4 C5,214.088,230.687,"(['GLC(4_B_)', 'GLC(3_B_)'], [56.48, 37.43])","(['4.B', '3.B'], ['4C1', '4C1'])"
6gpb.pdb,B GLC 3 C2 C1 GLC 2 O4 C4,B GLC 3 C1 GLC 2 O4 C4 C5,215.048,198.886,"(['GLC(3_B_)', 'GLC(2_B_)'], [37.43, 44.04])","(['3.B', '2.B'], ['4C1', '4C1'])"
6gpb.pdb,B GLC 2 C2 C1 GLC 1 O4 C4,B GLC 2 C1 GLC 1 O4 C4 C5,233.149,153.006,"(['GLC(2_B_)', 'GLC(1_B_)'], [44.04, 67.19])","(['2.B', '1.B'], ['4C1', '4C1'])"
2gjp.pdb,D GLC 2 C2 C1 GLC 1 O4 C4,D GLC 2 C1 GLC 1 O4 C4 C5,226.808,245.914,"(['GLC(2_D_)', 'GLC(1_D_)'], [21.36, 28.04])","(['2.D', '1.D'], ['4C1', '-'])"
2gjp.pdb,C GLC 3 C2 C1 GLC 2 O4 C4,C GLC 3 C1 GLC 2 O4 C4 C5,221.726,217.293,"(['GLC(3_C_)', 'GLC(2_C_)'], [31.7, 31.03])","(['3.C', '2.C'], ['4C1', '4C1'])"
2gjp.pdb,C GLC 2 C2 C1 GLC 1 O4 C4,C GLC 2 C1 GLC 1 O4 C4 C5,218.497,187.986,"(['GLC(2_C_)', 'GLC(1_C_)'], [31.03, 33.17])","(['2.C', '1.C'], ['4C1', '4C1'])"
4blb.pdb,L GLC 2 C2 C1 GLC 1 O4 C4,L GLC 2 C1 GLC 1 O4 C4 C5,227.602,219.538,"(['GLC(2_L_)', 'GLC(1_L_)'], [64.49, 65.17])","(['2.L', '1.L'], ['4C1', '-'])"
4blb.pdb,I GLC 2 C2 C1 GLC 1 O4 C4,I GLC 2 C1 GLC 1 O4 C4 C5,222.117,221.132,"(['GLC(2_I_)', 'GLC(1_I_)'], [62.94, 66.63])","(['2.I', '1.I'], ['4C1', '4C1'])"
4blb.pdb,K GLC 2 C2 C1 GLC 1 O4 C4,K GLC 2 C1 GLC 1 O4 C4 C5,231.78,218.939,"(['GLC(2_K_)', 'GLC(1_K_)'], [75.11, 82.76])","(['2.K', '1.K'], ['4C1', '4C1'])"
4blb.pdb,J GLC 2 C2 C1 GLC 1 O4 C4,J GLC 2 C1 GLC 1 O4 C4 C5,222.703,219.716,"(['GLC(2_J_)', 'GLC(1_J_)'], [61.19, 55.92])","(['2.J', '1.J'], ['4C1', '4C1'])"
3mp1.pdb,B GLC 2 C2 C1 GLC 1 O4 C4,B GLC 2 C1 GLC 1 O4 C4 C5,223.087,224.862,"(['GLC(2_B_)', 'GLC(1_B_)'], [20.15, 20.26])","(['2.B', '1.B'], ['4C1', '4C1'])"
5tu0.pdb,B GLC 2 C2 C1 GLC 1 O4 C4,B GLC 2 C1 GLC 1 O4 C4 C5,221.656,246.816,"(['GLC(2_B_)', 'GLC(1_B_)'], [86.86, 96.03])","(['2.B', '1.B'], ['4C1', '4C1'])"
5ihj.pdb,B GLC 3 C2 C1 GLC 2 O4 C4,B GLC 3 C1 GLC 2 O4 C4 C5,230.649,231.356,"(['GLC(3_B_)', 'GLC(2_B_)'], [33.6, 32.94])","(['3.B', '2.B'], ['4C1', '4C1'])"
5ihj.pdb,B GLC 2 C2 C1 GLC 1 O4 C4,B GLC 2 C1 GLC 1 O4 C4 C5,220.022,221.88,"(['GLC(2_B_)', 'GLC(1_B_)'], [32.94, 36.86])","(['2.B', '1.B'], ['4C1', '4C1'])"
2v8m.pdb,E GLC 7 C2 C1 GLC 6 O4 C4,E GLC 7 C1 GLC 6 O4 C4 C5,220.331,214.061,"(['GLC(7_E_)', 'GLC(6_E_)'], [27.93, 18.07])","(['7.E', '6.E'], ['4C1', '4C1'])"
2v8m.pdb,E GLC 6 C2 C1 GLC 5 O4 C4,E GLC 6 C1 GLC 5 O4 C4 C5,211.799,231.36,"(['GLC(6_E_)', 'GLC(5_E_)'], [18.07, 18.59])","(['6.E', '5.E'], ['4C1', '4C1'])"
2v8m.pdb,E GLC 5 C2 C1 GLC 4 O4 C4,E GLC 5 C1 GLC 4 O4 C4 C5,236.75400000000002,253.613,"(['GLC(5_E_)', 'GLC(4_E_)'], [18.59, 15.53])","(['5.E', '4.E'], ['4C1', '4C1'])"
2v8m.pdb,E GLC 4 C2 C1 GLC 3 O4 C4,E GLC 4 C1 GLC 3 O4 C4 C5,239.904,253.064,"(['GLC(4_E_)', 'GLC(3_E_)'], [15.53, 16.01])","(['4.E', '3.E'], ['4C1', '4C1'])"
2v8m.pdb,E GLC 3 C2 C1 GLC 2 O4 C4,E GLC 3 C1 GLC 2 O4 C4 C5,237.11700000000002,242.075,"(['GLC(3_E_)', 'GLC(2_E_)'], [16.01, 18.4])","(['3.E', '2.E'], ['4C1', '4C1'])"
2v8m.pdb,E GLC 2 C2 C1 GLC 1 O4 C4,E GLC 2 C1 GLC 1 O4 C4 C5,183.449,227.162,"(['GLC(2_E_)', 'GLC(1_E_)'], [18.4, 26.35])","(['2.E', '1.E'], ['4C1', '4C1'])"
2v8m.pdb,F GLC 7 C2 C1 GLC 6 O4 C4,F GLC 7 C1 GLC 6 O4 C4 C5,206.45,243.632,"(['GLC(7_F_)', 'GLC(6_F_)'], [18.51, 14.38])","(['7.F', '6.F'], ['4C1', '4C1'])"
2v8m.pdb,F GLC 6 C2 C1 GLC 5 O4 C4,F GLC 6 C1 GLC 5 O4 C4 C5,248.614,238.503,"(['GLC(6_F_)', 'GLC(5_F_)'], [14.38, 15.24])","(['6.F', '5.F'], ['4C1', '4C1'])"
2v8m.pdb,F GLC 5 C2 C1 GLC 4 O4 C4,F GLC 5 C1 GLC 4 O4 C4 C5,231.294,259.306,"(['GLC(5_F_)', 'GLC(4_F_)'], [15.24, 13.13])","(['5.F', '4.F'], ['4C1', '4C1'])"
2v8m.pdb,F GLC 4 C2 C1 GLC 3 O4 C4,F GLC 4 C1 GLC 3 O4 C4 C5,231.87,249.525,"(['GLC(4_F_)', 'GLC(3_F_)'], [13.13, 18.7])","(['4.F', '3.F'], ['4C1', '4C1'])"
2v8m.pdb,F GLC 3 C2 C1 GLC 2 O4 C4,F GLC 3 C1 GLC 2 O4 C4 C5,206.848,237.10899999999998,"(['GLC(3_F_)', 'GLC(2_F_)'], [18.7, 29.74])","(['3.F', '2.F'], ['4C1', '4C1'])"
2v8m.pdb,F GLC 2 C2 C1 GLC 1 O4 C4,F GLC 2 C1 GLC 1 O4 C4 C5,269.4901,255.988,"(['GLC(2_F_)', 'GLC(1_F_)'], [29.74, 37.16])","(['2.F', '1.F'], ['4C1', '-'])"
2v8m.pdb,G GLC 7 C2 C1 GLC 6 O4 C4,G GLC 7 C1 GLC 6 O4 C4 C5,234.811,277.0989,"(['GLC(7_G_)', 'GLC(6_G_)'], [42.9, 26.84])","(['7.G', '6.G'], ['-', '4C1'])"
2v8m.pdb,G GLC 6 C2 C1 GLC 5 O4 C4,G GLC 6 C1 GLC 5 O4 C4 C5,212.975,249.99,"(['GLC(6_G_)', 'GLC(5_G_)'], [26.84, 11.71])","(['6.G', '5.G'], ['4C1', '4C1'])"
2v8m.pdb,G GLC 5 C2 C1 GLC 4 O4 C4,G GLC 5 C1 GLC 4 O4 C4 C5,241.64,248.84,"(['GLC(5_G_)', 'GLC(4_G_)'], [11.71, 7.47])","(['5.G', '4.G'], ['4C1', '4C1'])"
2v8m.pdb,G GLC 4 C2 C1 GLC 3 O4 C4,G GLC 4 C1 GLC 3 O4 C4 C5,225.413,230.891,"(['GLC(4_G_)', 'GLC(3_G_)'], [7.47, 8.55])","(['4.G', '3.G'], ['4C1', '4C1'])"
